user_id,username,email,building,roomno,userpassword
MT2023312,babali,babaliMT23312@iiitd.ac.in,H2 boys hostel,822,9>vQ6St$Fch@
MT2023313,rijvan,rijvanMT23313@iiitd.ac.in,H2 boys hostel,822,W0nfM4>Y4@oW
MT2023314,panchi,panchiMT23314@iiitd.ac.in,Girls Hostel,21,U.[LWL3><27b
MT2023315,bal,balMT23315@iiitd.ac.in,,,]J$:$N](Yp_8
MT2023316,shanah,shanahMT23316@iiitd.ac.in,H1 boys hostel,112,h J90&jK3( v
MT2023317,sartaj,sartajMT23317@iiitd.ac.in,Girls Hostel,103,1:o*d_fzgn?5
MT2023318,rajendra,rajendraMT23318@iiitd.ac.in,,,sIU9 jnB=K<$
MT2023319,sahira,sahiraMT23319@iiitd.ac.in,H1 boys hostel,416,{5gGp8VW!l[s
MT2023320,siraj,sirajMT23320@iiitd.ac.in,,,xd9ZS=XxwCUD
MT2023321,bablu,babluMT23321@iiitd.ac.in,H1 boys hostel,913,cOKsanMuT#wu
MT2023322,prity,prityMT23322@iiitd.ac.in,,,m)w6=HY6hb(^
MT2023323,sikender,sikenderMT23323@iiitd.ac.in,Girls Hostel,715,&Gqa5EF+>/r(
MT2023324,aansu,aansuMT23324@iiitd.ac.in,Girls Hostel,715,"TdAG}Tr+%,D."
MT2023325,divaraj,divarajMT23325@iiitd.ac.in,,,KyG(|#k72Wz)
MT2023326,anuraj,anurajMT23326@iiitd.ac.in,H1 boys hostel,717,SbKwf_^H_UR1
MT2023327,jagmohan,jagmohanMT23327@iiitd.ac.in,Girls Hostel,120,y9OrOt<jibDJ
MT2023328,babupuri,babupuriMT23328@iiitd.ac.in,H1 boys hostel,617,"1IXk,hIf>A,Y"
MT2023329,jamuna,jamunaMT23329@iiitd.ac.in,,,uS5aHAw87:(b
MT2023330,dev,devMT23330@iiitd.ac.in,,,AF%Y%b.B]GHz
MT2023331,dharambir,dharambirMT23331@iiitd.ac.in,Old Boys Hostel,519,Z>=+(ed?!0+p
MT2023332,baniya,baniyaMT23332@iiitd.ac.in,,,] wnwUdp{M@w
MT2023333,gitika,gitikaMT23333@iiitd.ac.in,,,BoAdeh4MKq5d
MT2023334,dataterya,datateryaMT23334@iiitd.ac.in,,,"RrT,}4MBSAQk"
MT2023335,krisana,krisanaMT23335@iiitd.ac.in,,,xN|jBF>V]Yb}
MT2023336,dhani,dhaniMT23336@iiitd.ac.in,H2 boys hostel,914,}/2<xUA&.zDt
MT2023337,keshanti,keshantiMT23337@iiitd.ac.in,,,ws9]9FYN-:Cc
MT2023338,aarif,aarifMT23338@iiitd.ac.in,,,d:}OzJa!b0B>
MT2023339,hudi,hudiMT23339@iiitd.ac.in,,,#XIPMrh.@s.6
MT2023340,aasish,aasishMT23340@iiitd.ac.in,,,kkrLSF@:ZcRY
MT2023341,nilofar,nilofarMT23341@iiitd.ac.in,,,5og*{7RLtRj5
MT2023342,bheem,bheemMT23342@iiitd.ac.in,,,"0B,xg34:Za W"
MT2023343,peer,peerMT23343@iiitd.ac.in,,,)AT(S<&3x6T5
MT2023344,nazrana,nazranaMT23344@iiitd.ac.in,,,xv%%c}|HHC%.
MT2023345,sahajha,sahajhaMT23345@iiitd.ac.in,H2 boys hostel,310,J.OP+s($WnAf
MT2023346,al0k,al0kMT23346@iiitd.ac.in,H2 boys hostel,310,"_W,+$Q#||eqU"
MT2023347,swami,swamiMT23347@iiitd.ac.in,H1 boys hostel,1018,",UZJV<xHVwWG"
MT2023348,shaurabh,shaurabhMT23348@iiitd.ac.in,,,":&,f1Qgxxg*l"
MT2023349,harishankar,harishankarMT23349@iiitd.ac.in,,,"80)>@S,<Z^ZZ"
MT2023350,anash,anashMT23350@iiitd.ac.in,,,=z)UN#C3NuvC
MT2023351,awdesh,awdeshMT23351@iiitd.ac.in,,,(FV/D}:l2O3p
MT2023352,rajeet,rajeetMT23352@iiitd.ac.in,,,VcQnBFH}T9qU
MT2023353,manoti,manotiMT23353@iiitd.ac.in,H2 boys hostel,710,!w#Zk-mP[)yb
MT2023354,tasbiha,tasbihaMT23354@iiitd.ac.in,,,XH{P4f>Kt9:j
MT2023355,bhaggo,bhaggoMT23355@iiitd.ac.in,,,%QQJ7Q-t940G
MT2023356,rajnesh,rajneshMT23356@iiitd.ac.in,,,j[drhx7HD*:z
MT2023357,rajmani,rajmaniMT23357@iiitd.ac.in,,,SO(vA1gnqD?L
MT2023358,rajeet,rajeetMT23358@iiitd.ac.in,,,2d} Q]R:XmY-
MT2023359,shabnur,shabnurMT23359@iiitd.ac.in,,,LevkgC}uHksA
MT2023360,tekchand,tekchandMT23360@iiitd.ac.in,Girls Hostel,518,|/<ZRXy^P36L
MT2023361,indara,indaraMT23361@iiitd.ac.in,,,Jj.tI&%l@cao
MT2023362,gya,gyaMT23362@iiitd.ac.in,,,"I,9yB!#,%b9V"
MT2023363,narsa,narsaMT23363@iiitd.ac.in,,,^h@YO*{Ef:2g
MT2023364,jeenat,jeenatMT23364@iiitd.ac.in,,,1(y<#r^X-:W1
MT2023365,wasim,wasimMT23365@iiitd.ac.in,,,x**.%@PRe6XI
MT2023366,aanik,aanikMT23366@iiitd.ac.in,,,]2lrGZSRxvFz
MT2023367,radat,radatMT23367@iiitd.ac.in,,,XQ@XGeVMUk]l
MT2023368,tehmina,tehminaMT23368@iiitd.ac.in,,,A_l.{C*t|)w/
MT2023369,dakshya,dakshyaMT23369@iiitd.ac.in,,, y/HxhG[W Tv
MT2023370,neeta,neetaMT23370@iiitd.ac.in,,,cIPqqC.Ov<P-
MT2023371,tanvi,tanviMT23371@iiitd.ac.in,,,Z0]Ivj)WTC*$
MT2023372,emran,emranMT23372@iiitd.ac.in,,,OzgW+t(9eGDg
MT2023373,dasharath,dasharathMT23373@iiitd.ac.in,,,XjTG/2*O]d95
MT2023374,foranti,forantiMT23374@iiitd.ac.in,,,&iJSp|[ihk)F
MT2023375,suraiya,suraiyaMT23375@iiitd.ac.in,Girls Hostel,8,f*ZZ[mSq_L<P
MT2023376,guddibai,guddibaiMT23376@iiitd.ac.in,,,AANVoMW>?+x]
MT2023377,manku,mankuMT23377@iiitd.ac.in,,,1qivrxtERT$b
MT2023378,lalu,laluMT23378@iiitd.ac.in,H1 boys hostel,204,"C5,kUJ%1{yt)"
MT2023379,maisan,maisanMT23379@iiitd.ac.in,,,gp!RABQ(OwuZ
MT2023380,shrikant,shrikantMT23380@iiitd.ac.in,,,7%e*HV{La?Ta
MT2023381,hamsiran,hamsiranMT23381@iiitd.ac.in,,,M7p 2>rQfD@b
MT2023382,khushboo,khushbooMT23382@iiitd.ac.in,,,y#q+LTV= 9P9
MT2023383,jankraj,jankrajMT23383@iiitd.ac.in,,,Q9n0(<EdqW=w
MT2023384,supriya,supriyaMT23384@iiitd.ac.in,H2 boys hostel,912,(3LA8Y[?ES!O
MT2023385,lav,lavMT23385@iiitd.ac.in,H2 boys hostel,912,Uppa/JM<]fZT
MT2023386,shashi,shashiMT23386@iiitd.ac.in,,,RXip:XbfNr^3
MT2023387,lata,lataMT23387@iiitd.ac.in,,,OlwlK>*xigj<
MT2023388,faran,faranMT23388@iiitd.ac.in,,,>{gpljB0asR8
MT2023389,sabhya,sabhyaMT23389@iiitd.ac.in,,,jOX_7nOi(RB5
MT2023390,gahnshyam,gahnshyamMT23390@iiitd.ac.in,,,w<b$rOMD|z9u
MT2023391,shakina,shakinaMT23391@iiitd.ac.in,H1 boys hostel,213,.Gp |7-cpdkS
MT2023392,jadu,jaduMT23392@iiitd.ac.in,H1 boys hostel,213,ZLwn2x-WpmWq
MT2023393,ratul,ratulMT23393@iiitd.ac.in,,,E/85A%vTW GS
MT2023394,ramji,ramjiMT23394@iiitd.ac.in,,,"^Ev_q$E|s?,S"
MT2023395,jameer,jameerMT23395@iiitd.ac.in,,,F0mo8+je^}#R
MT2023396,hudi,hudiMT23396@iiitd.ac.in,Old Boys Hostel,721,Wn|a^ Sih#H$
MT2023397,dhara,dharaMT23397@iiitd.ac.in,,,wdO4{u7gV:37
MT2023398,ruchi,ruchiMT23398@iiitd.ac.in,,,YxY+|=#u0Sub
MT2023399,sujan,sujanMT23399@iiitd.ac.in,,,92f6LqVk*Sm.
MT2023400,risiraj,risirajMT23400@iiitd.ac.in,,,%fbKM/TDhc#@
MT2024001,tanvi,tanviMT24001@iiitd.ac.in,,,^3r+F1P5N#-2
MT2024002,amlesh,amleshMT24002@iiitd.ac.in,H1 boys hostel,312,vEzvD%C/].kV
MT2024003,killo,killoMT24003@iiitd.ac.in,,,"-CV,=ijkX@5o"
MT2024004,sumita,sumitaMT24004@iiitd.ac.in,,,J!@wVByQBp|A
MT2024005,sartaj,sartajMT24005@iiitd.ac.in,,,dZ>>/tRtH/L]
MT2024006,resham,reshamMT24006@iiitd.ac.in,,,n}b6g=ZiRpz<
MT2024007,daniel,danielMT24007@iiitd.ac.in,,,Kr@?WEy-_(1Q
MT2024008,samiron,samironMT24008@iiitd.ac.in,,,/}U!T7_[*7sG
MT2024009,sanjai,sanjaiMT24009@iiitd.ac.in,,,W}IcFLLa7M3&
MT2024010,merry,merryMT24010@iiitd.ac.in,,,RjJ:4b{N!gyc
MT2024011,nikil,nikilMT24011@iiitd.ac.in,,,Fr@9Fz@hkQ&E
MT2024012,rajbala,rajbalaMT24012@iiitd.ac.in,Girls Hostel,605,?.=*VS}rea(_
MT2024013,munmun,munmunMT24013@iiitd.ac.in,H2 boys hostel,415,"EA70%H7q],2:"
MT2024014,bhramanand,bhramanandMT24014@iiitd.ac.in,H2 boys hostel,1002,t?1-.ptvF>=B
MT2024015,sajana,sajanaMT24015@iiitd.ac.in,H1 boys hostel,702,",xhlt9*ANA]#"
MT2024016,neni,neniMT24016@iiitd.ac.in,,,OPIlEe8reneu
MT2024017,dhrampal,dhrampalMT24017@iiitd.ac.in,,,/B<hR2lpzaJj
MT2024018,ankita,ankitaMT24018@iiitd.ac.in,,,Gp)4{d[VDi(?
MT2024019,kuso,kusoMT24019@iiitd.ac.in,Girls Hostel,507,ZQDOnw>Qu5>A
MT2024020,amrit,amritMT24020@iiitd.ac.in,Girls Hostel,507,"xj,N3t51{!hK"
MT2024021,bitoo,bitooMT24021@iiitd.ac.in,Girls Hostel,507,TsV.}zzyNa8L
MT2024022,mhosin,mhosinMT24022@iiitd.ac.in,,,zVj344BFpv#F
MT2024023,gorav,goravMT24023@iiitd.ac.in,,,YX7+o(=eFjoc
MT2024024,nazneen,nazneenMT24024@iiitd.ac.in,,,w?[9S{o<%Y}V
MT2024025,jat,jatMT24025@iiitd.ac.in,,,#.^EQc!pU^k=
MT2024026,dishu,dishuMT24026@iiitd.ac.in,H1 boys hostel,703,F_j?ZJj[&?M2
MT2024027,anand,anandMT24027@iiitd.ac.in,,,VP)d2sbG{zdF
MT2024028,mem,memMT24028@iiitd.ac.in,,,FG bmGccgso(
MT2024029,vandna,vandnaMT24029@iiitd.ac.in,,,Jok3bIoi(#0%
MT2024030,shahin,shahinMT24030@iiitd.ac.in,H2 boys hostel,412,"IzOB1p,M&m_n"
MT2024031,jaipal,jaipalMT24031@iiitd.ac.in,,,1l=h6PsHg/k<
MT2024032,maaya,maayaMT24032@iiitd.ac.in,,,+ot&k#kG^s@M
MT2024033,chhavi,chhaviMT24033@iiitd.ac.in,H2 boys hostel,517,:gtuk.d?Z5=.
MT2024034,sabana,sabanaMT24034@iiitd.ac.in,,,e!Y6:bO!R!![
MT2024035,kanheya,kanheyaMT24035@iiitd.ac.in,,,bjwFkcr)Nq4n
MT2024036,hamza,hamzaMT24036@iiitd.ac.in,,,s0Y}-UcCa<X%
MT2024037,rubiya,rubiyaMT24037@iiitd.ac.in,Girls Hostel,7,59G.W<GLW1[^
MT2024038,swata,swataMT24038@iiitd.ac.in,,,*JwZ</?A.Pbr
MT2024039,asagar,asagarMT24039@iiitd.ac.in,,,LO$uED3UFE8?
MT2024040,stephen,stephenMT24040@iiitd.ac.in,,,P&gN$vRNAEHo
MT2024041,ayan,ayanMT24041@iiitd.ac.in,,,@DhYf(*?B/dQ
MT2024042,sagan,saganMT24042@iiitd.ac.in,,,nP)SlR&S&cVV
MT2024043,nirvat,nirvatMT24043@iiitd.ac.in,H2 boys hostel,115,v[rCcTyG ?@D
MT2024044,ajab,ajabMT24044@iiitd.ac.in,H2 boys hostel,502,Jz%CbkBI{Pk@
MT2024045,vihsal,vihsalMT24045@iiitd.ac.in,,,il_?)#}(DcsA
MT2024046,joholal,joholalMT24046@iiitd.ac.in,,,_CIaHTr5p3V&
MT2024047,nirwat,nirwatMT24047@iiitd.ac.in,H2 boys hostel,809,b5$8_2dj#=lA
MT2024048,anish,anishMT24048@iiitd.ac.in,,,Uq>q$9#!w2B<
MT2024049,deerendra,deerendraMT24049@iiitd.ac.in,,,uF:xsCiJ7^fL
MT2024050,chabi,chabiMT24050@iiitd.ac.in,H2 boys hostel,407,dc!AB=cO$Sz1
MT2024051,mustaq,mustaqMT24051@iiitd.ac.in,,,^F#7pVOUAf-e
MT2024052,nensi,nensiMT24052@iiitd.ac.in,,,nnQY#|:9kXBt
MT2024053,anjum,anjumMT24053@iiitd.ac.in,H1 boys hostel,1002,+88{)@O!XK}N
MT2024054,parminder,parminderMT24054@iiitd.ac.in,,,y*6bovo-=t1f
MT2024055,kaishav,kaishavMT24055@iiitd.ac.in,,,h$EFE+7o/x-n
MT2024056,samsudin,samsudinMT24056@iiitd.ac.in,Old Boys Hostel,720,:0m6&3$U>ToA
MT2024057,swetha,swethaMT24057@iiitd.ac.in,Old Boys Hostel,720,(sQ ]fcS67z0
MT2024058,sone,soneMT24058@iiitd.ac.in,,,"QN^lS<2wdP[,"
MT2024059,nasar,nasarMT24059@iiitd.ac.in,Old Boys Hostel,318,(a]ov6rg.Xv1
MT2024060,rukhsana,rukhsanaMT24060@iiitd.ac.in,Old Boys Hostel,318,eLg *cbqStU3
MT2024061,dharminder,dharminderMT24061@iiitd.ac.in,H1 boys hostel,307,aXyN[R}v]=#p
MT2024062,jhawar,jhawarMT24062@iiitd.ac.in,,,*S0]7#c#jiYY
MT2024063,malchand,malchandMT24063@iiitd.ac.in,,,Ed-<sl23RcjZ
MT2024064,ranki,rankiMT24064@iiitd.ac.in,,,E8o-PDCe]=qq
MT2024065,dharmshila,dharmshilaMT24065@iiitd.ac.in,,,8^Rl-+I:qu0*
MT2024066,prabhat,prabhatMT24066@iiitd.ac.in,,,5jtu09Xgc$9O
MT2024067,avdesh,avdeshMT24067@iiitd.ac.in,Girls Hostel,701,v&wb>P5J!9Q%
MT2024068,aruna,arunaMT24068@iiitd.ac.in,,,K7g6WWJR$a}k
MT2024069,faiz,faizMT24069@iiitd.ac.in,,,_C0p2Jv-J&pM
MT2024070,bitto,bittoMT24070@iiitd.ac.in,,,Y8A.HTI^S1iu
MT2024071,dhanpat,dhanpatMT24071@iiitd.ac.in,H2 boys hostel,20,XSNZ?f{H= ?#
MT2024072,beauty,beautyMT24072@iiitd.ac.in,,,QU3R6z)LE?yJ
MT2024073,swami,swamiMT24073@iiitd.ac.in,,,BnR>w@U+5%k$
MT2024074,bheem,bheemMT24074@iiitd.ac.in,,,t6Gv^@2!QiIE
MT2024075,nilofar,nilofarMT24075@iiitd.ac.in,,,ge@0U1HjS%|5
MT2024076,arzoo,arzooMT24076@iiitd.ac.in,,,Ha}GhqedKnt.
MT2024077,mankuri,mankuriMT24077@iiitd.ac.in,,,e(UlIstf]}>5
MT2024078,avdesh,avdeshMT24078@iiitd.ac.in,H1 boys hostel,221,"i_2]{U5Y,puq"
MT2024079,bharkah,bharkahMT24079@iiitd.ac.in,H2 boys hostel,1005,^J6HvY^WD!wi
MT2024080,dhruv,dhruvMT24080@iiitd.ac.in,Old Boys Hostel,706,"aw.EcZ*_e,_f"
MT2024081,chhanya,chhanyaMT24081@iiitd.ac.in,Girls Hostel,105,&3CYobzWM^Xz
MT2024082,ramwati,ramwatiMT24082@iiitd.ac.in,,,#Ag:!+I|_J2}
MT2024083,sahaja,sahajaMT24083@iiitd.ac.in,,,8pOqH6^HL#{W
MT2024084,dhirpal,dhirpalMT24084@iiitd.ac.in,,,jMG4F8yF.yI}
MT2024085,prinkya,prinkyaMT24085@iiitd.ac.in,,,oJ0R4]{b$D7l
MT2024086,shelesh,sheleshMT24086@iiitd.ac.in,,,q-vmHaedz>ks
MT2024087,hemani,hemaniMT24087@iiitd.ac.in,H2 boys hostel,610,%KFy1DV+SCq)
MT2024088,jamna,jamnaMT24088@iiitd.ac.in,,,9|=LTFTS@)T}
MT2024089,hemavanti,hemavantiMT24089@iiitd.ac.in,,,Owcs^_eQL39W
MT2024090,mandvi,mandviMT24090@iiitd.ac.in,Old Boys Hostel,414,(fwqnvaOtVPs
MT2024091,prabhash,prabhashMT24091@iiitd.ac.in,H2 boys hostel,312,NATy0z7]eL$&
MT2024092,sant,santMT24092@iiitd.ac.in,H2 boys hostel,312,",g.RNYDT3m.@"
MT2024093,dipeeka,dipeekaMT24093@iiitd.ac.in,,,@4!o:blj>/s:
MT2024094,dhirpal,dhirpalMT24094@iiitd.ac.in,,,"5YL_p,I9G@#d"
MT2024095,amrita,amritaMT24095@iiitd.ac.in,,,gB >.x!h:2Qi
MT2024096,udaiy,udaiyMT24096@iiitd.ac.in,,,VIWi<%Pa/i*a
MT2024097,nannu,nannuMT24097@iiitd.ac.in,,,R>C%St<aR9:1
MT2024098,vidyawati,vidyawatiMT24098@iiitd.ac.in,,,A[3UtuN+sFje
MT2024099,chamanlal,chamanlalMT24099@iiitd.ac.in,,,gSQQZ0-eaNDn
MT2024100,dev,devMT24100@iiitd.ac.in,,,PSz<m5 )al0R
MT2024101,afroz,afrozMT24101@iiitd.ac.in,,,js5?q5408|qQ
MT2024102,jadu,jaduMT24102@iiitd.ac.in,H1 boys hostel,921,s+a%Ujv7._%>
MT2024103,babalu,babaluMT24103@iiitd.ac.in,,,I%6[}0r<OGw2
MT2024104,tanvi,tanviMT24104@iiitd.ac.in,,,U%D^mbLZTd%.
MT2024105,prdeep,prdeepMT24105@iiitd.ac.in,Girls Hostel,719,!F 8s?}[11CL
MT2024106,shakun,shakunMT24106@iiitd.ac.in,,,4dhcXyUZ3{fA
MT2024107,harman,harmanMT24107@iiitd.ac.in,H1 boys hostel,602,THOWXS^D?* I
MT2024108,gudya,gudyaMT24108@iiitd.ac.in,,,"K7O/_,1I*0D+"
MT2024109,aahim,aahimMT24109@iiitd.ac.in,,,"<kkMqNpQYu,7"
MT2024110,sakuntla,sakuntlaMT24110@iiitd.ac.in,,,qmStw@:Hy!Ci
MT2024111,shushil,shushilMT24111@iiitd.ac.in,,,uU0T@pb.fUpo
MT2024112,bhimsen,bhimsenMT24112@iiitd.ac.in,,,ysl2E5fu^iR7
MT2024113,hitesh,hiteshMT24113@iiitd.ac.in,,,7V[T7&Gz&?Ow
MT2024114,frra,frraMT24114@iiitd.ac.in,Old Boys Hostel,803,)zRdZXRjJa?G
MT2024115,gya,gyaMT24115@iiitd.ac.in,,,2dt5JEB ExuO
MT2024116,nirjla,nirjlaMT24116@iiitd.ac.in,H1 boys hostel,422,{kGiV)Q:qU?n
MT2024117,vishnu,vishnuMT24117@iiitd.ac.in,,,"VXC<V*U9K=,."
MT2024118,rolly,rollyMT24118@iiitd.ac.in,Girls Hostel,109,lLq0+U)LD:jK
MT2024119,jincy,jincyMT24119@iiitd.ac.in,,,t%dE$M){2w[o
MT2024120,suleman,sulemanMT24120@iiitd.ac.in,Girls Hostel,622,4UW:}_n++FTm
MT2024121,aasu,aasuMT24121@iiitd.ac.in,Girls Hostel,622,o.bBmFta2@Rq
MT2024122,sagiran,sagiranMT24122@iiitd.ac.in,Girls Hostel,622,"Lo},.B1Iqhp)"
MT2024123,mustki,mustkiMT24123@iiitd.ac.in,,,"dyeb.@AVUDq,"
MT2024124,shahabuddin,shahabuddinMT24124@iiitd.ac.in,H1 boys hostel,909,SmXtFM$.wpXQ
MT2024125,vishva,vishvaMT24125@iiitd.ac.in,H1 boys hostel,909,^ZZD&hHJi=T:
MT2024126,suleman,sulemanMT24126@iiitd.ac.in,,,DAfg8puPzW}D
MT2024127,nithyanandham,nithyanandhamMT24127@iiitd.ac.in,,,WoL?a1wbQ2<!
MT2024128,ashman,ashmanMT24128@iiitd.ac.in,,,^f$QY--_BLL%
MT2024129,muskhan,muskhanMT24129@iiitd.ac.in,H1 boys hostel,219,?=UYMHsS|@Ax
MT2024130,sarad,saradMT24130@iiitd.ac.in,H1 boys hostel,219,FeUhN.8Mg&6d
MT2024131,jamadar,jamadarMT24131@iiitd.ac.in,,,lBzQf>JbUF&<
MT2024132,dev,devMT24132@iiitd.ac.in,,,"_ZC{W8 JeK,V"
MT2024133,babudden,babuddenMT24133@iiitd.ac.in,,,@!4|BS9Pr8$]
MT2024134,ramdhani,ramdhaniMT24134@iiitd.ac.in,Old Boys Hostel,503,)/S9[-=/h?u]
MT2024135,madhubala,madhubalaMT24135@iiitd.ac.in,,,"=rS,]&HrpIq8"
MT2024136,amena,amenaMT24136@iiitd.ac.in,Old Boys Hostel,420,vBLeo9|)zwrd
MT2024137,sartaj,sartajMT24137@iiitd.ac.in,,,C0^S5Cv:g(S?
MT2024138,bhimsen,bhimsenMT24138@iiitd.ac.in,,,O-VgY4!V$kQe
MT2024139,sartaj,sartajMT24139@iiitd.ac.in,Girls Hostel,414,Ugc@<kv9i}dP
MT2024140,aastha,aasthaMT24140@iiitd.ac.in,,,"-7,u]4z<KM}8"
MT2024141,susanto,susantoMT24141@iiitd.ac.in,Girls Hostel,612,yXrK!V75 ^!g
MT2024142,ruchi,ruchiMT24142@iiitd.ac.in,Girls Hostel,612,"R5[d4T,RuQ+<"
MT2024143,aashu,aashuMT24143@iiitd.ac.in,,,fAs &R]fKG|6
MT2024144,nurjaha,nurjahaMT24144@iiitd.ac.in,,,"Q=/,Teuh&VD|"
MT2024145,preyojit,preyojitMT24145@iiitd.ac.in,,,(k_aGtz)tUD>
MT2024146,shymo,shymoMT24146@iiitd.ac.in,H2 boys hostel,311,WNGsikGlg9+I
MT2024147,anash,anashMT24147@iiitd.ac.in,Old Boys Hostel,818,IJgG6)g*I5L_
MT2024148,vivek,vivekMT24148@iiitd.ac.in,,,NMIbC=(/*cSs
MT2024149,rajendra,rajendraMT24149@iiitd.ac.in,,,KSIVaO*f}=Zd
MT2024150,haji,hajiMT24150@iiitd.ac.in,,,FBR5>SGaVFkk
MT2024151,mahmun,mahmunMT24151@iiitd.ac.in,Girls Hostel,601,./fovv%|X{-U
MT2024152,sona,sonaMT24152@iiitd.ac.in,,,m&41D2U[7c{[
MT2024153,arzoo,arzooMT24153@iiitd.ac.in,,,1f1F?LBNe]bO
MT2024154,aswin,aswinMT24154@iiitd.ac.in,,,moW?oxigQL]r
MT2024155,aijay,aijayMT24155@iiitd.ac.in,,,lj)236HRmhQ(
MT2024156,mahfooj,mahfoojMT24156@iiitd.ac.in,,,*[r!urKWhqC*
MT2024157,rahul,rahulMT24157@iiitd.ac.in,,,CTU|8D?[G-.m
MT2024158,rajnesh,rajneshMT24158@iiitd.ac.in,,,mV2En5JbVXka
MT2024159,gyanu,gyanuMT24159@iiitd.ac.in,H1 boys hostel,719,eByKQn|$Lo_-
MT2024160,dariya,dariyaMT24160@iiitd.ac.in,Girls Hostel,613,*DLo{0iYz=bD
MT2024161,karamvir,karamvirMT24161@iiitd.ac.in,,,9J#$|G6OM?kl
MT2024162,dakshya,dakshyaMT24162@iiitd.ac.in,Girls Hostel,211,JC6Fn8432PkW
MT2024163,diti,ditiMT24163@iiitd.ac.in,,,BuLISk&8|T.n
MT2024164,rashi,rashiMT24164@iiitd.ac.in,H1 boys hostel,812,PTKA]qXl<v/[
MT2024165,binpal,binpalMT24165@iiitd.ac.in,,,ZN!|$|O$7fOJ
MT2024166,ramsurat,ramsuratMT24166@iiitd.ac.in,,,IZs((0Z_k$e(
MT2024167,shima,shimaMT24167@iiitd.ac.in,Girls Hostel,813,6M{xmU^3KOJf
MT2024168,deeksha,deekshaMT24168@iiitd.ac.in,,,Fn}V4$(?)5GT
MT2024169,amie,amieMT24169@iiitd.ac.in,,,Ra?^yUeM.^Ra
MT2024170,devki,devkiMT24170@iiitd.ac.in,,,"RX9wcO,Rlb8*"
MT2024171,prity,prityMT24171@iiitd.ac.in,,,.l7-BgKEz3jS
MT2024172,shail,shailMT24172@iiitd.ac.in,,,^hJ*#$/S[xo*
MT2024173,ruchi,ruchiMT24173@iiitd.ac.in,,,1[H4mJclZ 3p
MT2024174,punita,punitaMT24174@iiitd.ac.in,,,[r6+HZa8sg|l
MT2024175,ayub,ayubMT24175@iiitd.ac.in,Girls Hostel,405,cmvr1[WB$]Kv
MT2024176,murjina,murjinaMT24176@iiitd.ac.in,Girls Hostel,405,*_R|&k3>okx/
MT2024177,switi,switiMT24177@iiitd.ac.in,,,&Hy|c=9/e4IX
MT2024178,parsuram,parsuramMT24178@iiitd.ac.in,,,)Q9y<*|1h3d 
MT2024179,gul,gulMT24179@iiitd.ac.in,,,"qMQfTs@|,aZW"
MT2024180,wasim,wasimMT24180@iiitd.ac.in,H2 boys hostel,416,AWwUlZ$|ZRbW
MT2024181,shohan,shohanMT24181@iiitd.ac.in,,,B?mBd3o&zv%Q
MT2024182,unknown,unknownMT24182@iiitd.ac.in,,,}2NNYGNFzf-p
MT2024183,sakuntla,sakuntlaMT24183@iiitd.ac.in,,,r>J6X-yYLW]}
MT2024184,hazari,hazariMT24184@iiitd.ac.in,,,T=Wvq}v4*K4B
MT2024185,vashu,vashuMT24185@iiitd.ac.in,,,cx^.#o>B%90V
MT2024186,hurji,hurjiMT24186@iiitd.ac.in,Old Boys Hostel,618,1*9hseTbP.Y3
MT2024187,bhasker,bhaskerMT24187@iiitd.ac.in,,,MKe!u7reQKFs
MT2024188,gali,galiMT24188@iiitd.ac.in,,,ReeTTrDCTY3B
MT2024189,dhurpati,dhurpatiMT24189@iiitd.ac.in,,,"d+GUxj/,fMD,"
MT2024190,shushil,shushilMT24190@iiitd.ac.in,,,j6qe Hn?Zr:w
MT2024191,lakhe,lakheMT24191@iiitd.ac.in,,,34OH3M:yZw*1
MT2024192,joria,joriaMT24192@iiitd.ac.in,,,t*#8b(^Jrxbf
MT2024193,neelima,neelimaMT24193@iiitd.ac.in,,,RuEf:It9SwdF
MT2024194,shamim,shamimMT24194@iiitd.ac.in,,,I0SVN2z5lO_|
MT2024195,gurbachan,gurbachanMT24195@iiitd.ac.in,,,q3QQmMLYSqO4
MT2024196,nanhe,nanheMT24196@iiitd.ac.in,,,I6Y6+CD.-M60
MT2024197,chahat,chahatMT24197@iiitd.ac.in,,,/|_TC/f|EFVN
MT2024198,arjun,arjunMT24198@iiitd.ac.in,,,DLFepp#&WQLx
MT2024199,parvti,parvtiMT24199@iiitd.ac.in,,,b!HA>FsxD430
MT2024200,dariya,dariyaMT24200@iiitd.ac.in,,,p[Eci3:BOX^V
MT2024201,birma,birmaMT24201@iiitd.ac.in,H2 boys hostel,115,bJe.UOT%KeLJ
MT2024202,neeta,neetaMT24202@iiitd.ac.in,Old Boys Hostel,320,![B+b@Q>g^7P
MT2024203,shahin,shahinMT24203@iiitd.ac.in,Old Boys Hostel,320,C-6?6yfK Qd#
MT2024204,lalit,lalitMT24204@iiitd.ac.in,,,VTU>%DMk_V&e
MT2024205,makan,makanMT24205@iiitd.ac.in,,,Z{-wm2{5X.R#
MT2024206,sayja,sayjaMT24206@iiitd.ac.in,,,FDS$Qp50)uAm
MT2024207,puneet,puneetMT24207@iiitd.ac.in,,,"g?{Ay0,ms4<F"
MT2024208,pushpendr,pushpendrMT24208@iiitd.ac.in,,,^iUx9Z)aG<jc
MT2024209,tikku,tikkuMT24209@iiitd.ac.in,,,BAK.$5jm8y9_
